CustomerKey,OrderDate,SalesAmount,TotalProductCost,SalesOrderLineNumber,OrderQuantity
13768,09-11-2013,539.99,343.6496,1,1
12299,09-11-2013,8.99,6.9223,1,1
12299,09-11-2013,539.99,343.6496,2,1
11030,09-11-2013,742.35,461.4448,1,1
11030,09-11-2013,8.99,6.9223,2,1
11901,09-11-2013,2384.07,1481.9379,1,1
11901,09-11-2013,28.99,10.8423,2,1
11901,09-11-2013,4.99,1.8663,3,1
11901,09-11-2013,54.99,20.5663,4,1
13132,09-11-2013,2384.07,1481.9379,1,1
13132,09-11-2013,4.99,1.8663,2,1
13132,09-11-2013,8.99,3.3623,3,1
13132,09-11-2013,63.5,23.749,4,1
27977,09-11-2013,539.99,343.6496,1,1
27977,09-11-2013,8.99,3.3623,2,1
27977,09-11-2013,4.99,1.8663,3,1
11958,10-11-2013,34.99,13.0863,1,1
11958,10-11-2013,49.99,38.4923,2,1
13037,10-11-2013,24.99,9.3463,1,1
12361,10-11-2013,24.99,9.3463,1,1
12361,10-11-2013,4.99,1.8663,2,1
11987,10-11-2013,24.99,9.3463,1,1
11987,10-11-2013,4.99,1.8663,2,1
11987,10-11-2013,34.99,13.0863,3,1
11987,10-11-2013,24.49,9.1593,4,1
11118,10-11-2013,4.99,1.8663,1,1
11118,10-11-2013,24.99,9.3463,2,1
11118,10-11-2013,7.95,2.9733,3,1
21981,10-11-2013,21.98,8.2205,1,1
21981,10-11-2013,53.99,41.5723,2,1
17522,10-11-2013,21.98,8.2205,1,1
17522,10-11-2013,34.99,13.0863,2,1
17522,10-11-2013,8.99,3.3623,3,1
25013,10-11-2013,4.99,1.8663,1,1
25013,10-11-2013,9.99,3.7363,2,1
25013,10-11-2013,54.99,20.5663,3,1
14209,10-11-2013,159,59.466,1,1
13005,10-11-2013,159,59.466,1,1
16705,10-11-2013,8.99,6.9223,1,1
16705,10-11-2013,53.99,41.5723,2,1
15093,10-11-2013,2443.35,1554.9479,1,1
15093,10-11-2013,8.99,3.3623,2,1
15093,10-11-2013,4.99,1.8663,3,1
15093,10-11-2013,34.99,13.0863,4,1
14801,10-11-2013,769.49,419.7784,1,1
14801,10-11-2013,4.99,1.8663,2,1
14801,10-11-2013,29.99,11.2163,3,1
20589,10-11-2013,2294.99,1251.9813,1,1
20589,10-11-2013,9.99,3.7363,2,1
20589,10-11-2013,4.99,1.8663,3,1
20589,10-11-2013,34.99,13.0863,4,1
14846,10-11-2013,2319.99,1265.6195,1,1
14846,10-11-2013,9.99,3.7363,2,1
14846,10-11-2013,4.99,1.8663,3,1
14846,10-11-2013,53.99,41.5723,4,1
14832,10-11-2013,2294.99,1251.9813,1,1
14832,10-11-2013,9.99,3.7363,2,1
14832,10-11-2013,54.99,20.5663,3,1
11645,10-11-2013,53.99,41.5723,1,1
29031,10-11-2013,4.99,1.8663,1,1
29031,10-11-2013,34.99,13.0863,2,1
29031,10-11-2013,24.49,9.1593,3,1
27567,10-11-2013,21.49,8.0373,1,1
18749,10-11-2013,21.49,8.0373,1,1
18749,10-11-2013,2.29,0.8565,2,1
27999,10-11-2013,4.99,1.8663,1,1
27999,10-11-2013,34.99,13.0863,2,1
27999,10-11-2013,8.99,6.9223,3,1
27999,10-11-2013,53.99,41.5723,4,1
24936,10-11-2013,3.99,1.4923,1,1
24936,10-11-2013,32.6,12.1924,2,1
24936,10-11-2013,2.29,0.8565,3,1
26574,10-11-2013,28.99,10.8423,1,1
11211,10-11-2013,4.99,1.8663,1,1
11211,10-11-2013,29.99,11.2163,2,1
11211,10-11-2013,34.99,13.0863,3,1
17468,10-11-2013,29.99,11.2163,1,1
17468,10-11-2013,4.99,1.8663,2,1
17468,10-11-2013,21.98,8.2205,3,1
21722,10-11-2013,9.99,3.7363,1,1
21722,10-11-2013,4.99,1.8663,2,1
23259,10-11-2013,9.99,3.7363,1,1
23259,10-11-2013,4.99,1.8663,2,1
23259,10-11-2013,34.99,13.0863,3,1
20025,10-11-2013,69.99,26.1763,1,1
20025,10-11-2013,24.49,9.1593,2,1
20770,10-11-2013,9.99,3.7363,1,1
20770,10-11-2013,4.99,1.8663,2,1
20770,10-11-2013,34.99,13.0863,3,1
13096,10-11-2013,9.99,3.7363,1,1
13096,10-11-2013,8.99,6.9223,2,1
13096,10-11-2013,4.99,1.8663,3,1
17180,10-11-2013,4.99,1.8663,1,1
17180,10-11-2013,54.99,20.5663,2,1
17180,10-11-2013,8.99,3.3623,3,1
17340,10-11-2013,4.99,1.8663,1,1
17340,10-11-2013,21.98,8.2205,2,1
17340,10-11-2013,2.29,0.8565,3,1
22095,10-11-2013,21.98,8.2205,1,1
22095,10-11-2013,120,44.88,2,1
14607,10-11-2013,4.99,1.8663,1,1
19044,10-11-2013,21.98,8.2205,1,1
19044,10-11-2013,7.95,2.9733,2,1
25753,10-11-2013,3.99,1.4923,1,1
20927,10-11-2013,29.99,11.2163,1,1
20927,10-11-2013,21.98,8.2205,2,1
20927,10-11-2013,9.99,3.7363,3,1
20927,10-11-2013,4.99,1.8663,4,1
20927,10-11-2013,34.99,13.0863,5,1
12367,10-11-2013,3.99,1.4923,1,1
12367,10-11-2013,21.49,8.0373,2,1
12367,10-11-2013,34.99,13.0863,3,1
12367,10-11-2013,49.99,38.4923,4,1
28445,10-11-2013,4.99,1.8663,1,1
28445,10-11-2013,28.99,10.8423,2,1
14934,10-11-2013,4.99,1.8663,1,1
14934,10-11-2013,28.99,10.8423,2,1
14934,10-11-2013,24.49,9.1593,3,1
14527,10-11-2013,4.99,1.8663,1,1
11619,10-11-2013,35,13.09,1,1
11619,10-11-2013,2.29,0.8565,2,1
11204,10-11-2013,35,13.09,1,1
11204,10-11-2013,4.99,1.8663,2,1
11204,10-11-2013,34.99,13.0863,3,1
11507,10-11-2013,35,13.09,1,1
13197,10-11-2013,35,13.09,1,1
13197,10-11-2013,4.99,1.8663,2,1
13197,10-11-2013,2.29,0.8565,3,1
13197,10-11-2013,7.95,2.9733,4,1
11959,10-11-2013,35,13.09,1,1
11959,10-11-2013,4.99,1.8663,2,1
11959,10-11-2013,63.5,23.749,3,1
13200,10-11-2013,21.98,8.2205,1,1
13200,10-11-2013,2.29,0.8565,2,1
12127,10-11-2013,34.99,13.0863,1,1
20035,10-11-2013,2319.99,1265.6195,1,1
16967,10-11-2013,2294.99,1251.9813,1,1
16967,10-11-2013,21.98,8.2205,2,1
19746,10-11-2013,2294.99,1251.9813,1,1
19746,10-11-2013,35,13.09,2,1
13165,10-11-2013,2319.99,1265.6195,1,1
13210,10-11-2013,2319.99,1265.6195,1,1
18839,10-11-2013,2319.99,1265.6195,1,1
18839,10-11-2013,9.99,3.7363,2,1
18839,10-11-2013,54.99,20.5663,3,1
11420,10-11-2013,742.35,461.4448,1,1
11420,10-11-2013,34.99,13.0863,2,1
26795,10-11-2013,1120.49,713.0798,1,1
26795,10-11-2013,34.99,13.0863,2,1
26795,10-11-2013,53.99,41.5723,3,1
21985,10-11-2013,1700.99,1082.51,1,1
21985,10-11-2013,53.99,41.5723,2,1
26797,10-11-2013,1120.49,713.0798,1,1
26797,10-11-2013,53.99,41.5723,2,1
23484,10-11-2013,539.99,343.6496,1,1
23854,10-11-2013,539.99,343.6496,1,1
23854,10-11-2013,34.99,13.0863,2,1
23854,10-11-2013,8.99,3.3623,3,1
21588,10-11-2013,1120.49,713.0798,1,1
21588,10-11-2013,53.99,41.5723,2,1
21590,10-11-2013,1120.49,713.0798,1,1
21590,10-11-2013,4.99,1.8663,2,1
21590,10-11-2013,8.99,3.3623,3,1
21590,10-11-2013,34.99,13.0863,4,1
18670,10-11-2013,1700.99,1082.51,1,1
18670,10-11-2013,8.99,3.3623,2,1
18670,10-11-2013,8.99,6.9223,3,1
18670,10-11-2013,4.99,1.8663,4,1
20887,10-11-2013,1120.49,713.0798,1,1
20887,10-11-2013,8.99,6.9223,2,1
20887,10-11-2013,34.99,13.0863,3,1
24835,10-11-2013,1120.49,713.0798,1,1
24835,10-11-2013,49.99,38.4923,2,1
25504,10-11-2013,539.99,343.6496,1,1
25504,10-11-2013,4.99,1.8663,2,1
25504,10-11-2013,8.99,3.3623,3,1
25504,10-11-2013,24.49,9.1593,4,1
25550,10-11-2013,539.99,343.6496,1,1
25550,10-11-2013,34.99,13.0863,2,1
25661,10-11-2013,1700.99,1082.51,1,1
25661,10-11-2013,34.99,13.0863,2,1
11034,10-11-2013,742.35,461.4448,1,1
11034,10-11-2013,53.99,41.5723,2,1
13077,10-11-2013,2384.07,1481.9379,1,1
13077,10-11-2013,4.99,1.8663,2,1
13077,10-11-2013,8.99,3.3623,3,1
13077,10-11-2013,24.49,9.1593,4,1
22599,11-11-2013,1700.99,1082.51,1,1
12125,11-11-2013,1700.99,1082.51,1,1
12125,11-11-2013,34.99,13.0863,2,1
11287,11-11-2013,34.99,13.0863,1,1
11287,11-11-2013,53.99,41.5723,2,1
14213,11-11-2013,24.99,9.3463,1,1
14213,11-11-2013,2.29,0.8565,2,1
24228,11-11-2013,4.99,1.8663,1,1
24228,11-11-2013,2.29,0.8565,2,1
24228,11-11-2013,7.95,2.9733,3,1
15426,11-11-2013,8.99,6.9223,1,1
18466,11-11-2013,53.99,41.5723,1,1
15666,11-11-2013,564.99,308.2179,1,1
15666,11-11-2013,21.98,8.2205,2,1
15666,11-11-2013,49.99,38.4923,3,1
15666,11-11-2013,8.99,6.9223,4,1
19286,11-11-2013,1700.99,1082.51,1,1
19286,11-11-2013,53.99,41.5723,2,1
11161,11-11-2013,3.99,1.4923,1,1
11161,11-11-2013,34.99,13.0863,2,1
29125,11-11-2013,3.99,1.4923,1,1
29125,11-11-2013,2.29,0.8565,2,1
29125,11-11-2013,7.95,2.9733,3,1
11331,11-11-2013,4.99,1.8663,1,1
11331,11-11-2013,24.99,9.3463,2,1
11331,11-11-2013,34.99,13.0863,3,1
11223,11-11-2013,24.99,9.3463,1,1
11223,11-11-2013,2.29,0.8565,2,1
14561,11-11-2013,32.6,12.1924,1,1
14561,11-11-2013,3.99,1.4923,2,1
14561,11-11-2013,34.99,13.0863,3,1
23247,11-11-2013,29.99,11.2163,1,1
23247,11-11-2013,4.99,1.8663,2,1
23247,11-11-2013,21.98,8.2205,3,1
23247,11-11-2013,53.99,41.5723,4,1
11869,11-11-2013,32.6,12.1924,1,1
11869,11-11-2013,3.99,1.4923,2,1
11869,11-11-2013,34.99,13.0863,3,1
11869,11-11-2013,24.49,9.1593,4,1
23068,11-11-2013,4.99,1.8663,1,1
23068,11-11-2013,29.99,11.2163,2,1
23068,11-11-2013,2.29,0.8565,3,1
19541,11-11-2013,29.99,11.2163,1,1
19541,11-11-2013,2.29,0.8565,2,1
20363,11-11-2013,69.99,26.1763,1,1
20363,11-11-2013,49.99,38.4923,2,1
20363,11-11-2013,24.49,9.1593,3,1
20362,11-11-2013,69.99,26.1763,1,1
19810,11-11-2013,69.99,26.1763,1,1
19810,11-11-2013,8.99,6.9223,2,1
17588,11-11-2013,8.99,6.9223,1,1
17588,11-11-2013,4.99,1.8663,2,1
12166,11-11-2013,4.99,1.8663,1,1
12166,11-11-2013,34.99,13.0863,2,1
18910,11-11-2013,4.99,1.8663,1,1
18910,11-11-2013,54.99,20.5663,2,1
15286,11-11-2013,4.99,1.8663,1,1
15286,11-11-2013,63.5,23.749,2,1
13459,11-11-2013,21.98,8.2205,1,1
13459,11-11-2013,34.99,13.0863,2,1
23487,11-11-2013,4.99,1.8663,1,1
23487,11-11-2013,34.99,13.0863,2,1
23487,11-11-2013,49.99,38.4923,3,1
15698,11-11-2013,35,13.09,1,1
15698,11-11-2013,4.99,1.8663,2,1
15698,11-11-2013,2.29,0.8565,3,1
28550,11-11-2013,69.99,26.1763,1,1
28550,11-11-2013,53.99,41.5723,2,1
29378,11-11-2013,35,13.09,1,1
29378,11-11-2013,4.99,1.8663,2,1
21109,11-11-2013,4.99,1.8663,1,1
21109,11-11-2013,34.99,13.0863,2,1
18001,11-11-2013,24.99,9.3463,1,1
18001,11-11-2013,3.99,1.4923,2,1
18001,11-11-2013,2.29,0.8565,3,1
11566,11-11-2013,21.49,8.0373,1,1
11566,11-11-2013,8.99,6.9223,2,1
20935,11-11-2013,3.99,1.4923,1,1
20935,11-11-2013,159,59.466,2,1
14692,11-11-2013,28.99,10.8423,1,1
14692,11-11-2013,4.99,1.8663,2,1
14692,11-11-2013,2.29,0.8565,3,1
27805,11-11-2013,4.99,1.8663,1,1
27805,11-11-2013,8.99,6.9223,2,1
27805,11-11-2013,34.99,13.0863,3,1
11498,11-11-2013,4.99,1.8663,1,1
11498,11-11-2013,35,13.09,2,1
11498,11-11-2013,34.99,13.0863,3,1
11518,11-11-2013,35,13.09,1,1
11518,11-11-2013,21.98,8.2205,2,1
11518,11-11-2013,4.99,1.8663,3,1
11518,11-11-2013,9.99,3.7363,4,1
13175,11-11-2013,35,13.09,1,1
13175,11-11-2013,4.99,1.8663,2,1
13175,11-11-2013,21.98,8.2205,3,1
12412,11-11-2013,35,13.09,1,1
12412,11-11-2013,4.99,1.8663,2,1
12412,11-11-2013,63.5,23.749,3,1
12412,11-11-2013,34.99,13.0863,4,1
12786,11-11-2013,21.98,8.2205,1,1
19982,11-11-2013,539.99,294.5797,1,1
19982,11-11-2013,9.99,3.7363,2,1
19982,11-11-2013,4.99,1.8663,3,1
19982,11-11-2013,34.99,13.0863,4,1
19990,11-11-2013,539.99,294.5797,1,1
19990,11-11-2013,8.99,6.9223,2,1
16150,11-11-2013,564.99,308.2179,1,1
16150,11-11-2013,9.99,3.7363,2,1
16150,11-11-2013,54.99,20.5663,3,1
16366,11-11-2013,2443.35,1554.9479,1,1
16366,11-11-2013,120,44.88,2,1
13851,11-11-2013,2294.99,1251.9813,1,1
13851,11-11-2013,21.98,8.2205,2,1
13851,11-11-2013,9.99,3.7363,3,1
13851,11-11-2013,4.99,1.8663,4,1
17007,11-11-2013,2294.99,1251.9813,1,1
17007,11-11-2013,35,13.09,2,1
19661,11-11-2013,2319.99,1265.6195,1,1
19661,11-11-2013,4.99,1.8663,2,1
19661,11-11-2013,35,13.09,3,1
19661,11-11-2013,2.29,0.8565,4,1
19661,11-11-2013,159,59.466,5,1
13709,11-11-2013,2294.99,1251.9813,1,1
13709,11-11-2013,35,13.09,2,1
13709,11-11-2013,2.29,0.8565,3,1
11548,11-11-2013,1214.85,755.1508,1,1
11548,11-11-2013,4.99,1.8663,2,1
11548,11-11-2013,8.99,3.3623,3,1
11548,11-11-2013,34.99,13.0863,4,1
29362,11-11-2013,742.35,461.4448,1,1
29362,11-11-2013,34.99,13.0863,2,1
16205,11-11-2013,2384.07,1481.9379,1,1
16205,11-11-2013,8.99,3.3623,2,1
16205,11-11-2013,4.99,1.8663,3,1
16205,11-11-2013,53.99,41.5723,4,1
12210,11-11-2013,2384.07,1481.9379,1,1
12210,11-11-2013,34.99,13.0863,2,1
26436,11-11-2013,1120.49,713.0798,1,1
26436,11-11-2013,53.99,41.5723,2,1
26148,11-11-2013,1120.49,713.0798,1,1
26148,11-11-2013,8.99,3.3623,2,1
26148,11-11-2013,4.99,1.8663,3,1
26753,11-11-2013,1120.49,713.0798,1,1
26753,11-11-2013,53.99,41.5723,2,1
21983,11-11-2013,1700.99,1082.51,1,1
25718,11-11-2013,539.99,343.6496,1,1
25718,11-11-2013,34.99,13.0863,2,1
15733,11-11-2013,2319.99,1265.6195,1,1
15733,11-11-2013,4.99,1.8663,2,1
15733,11-11-2013,9.99,3.7363,3,1
15733,11-11-2013,34.99,13.0863,4,1
15733,11-11-2013,24.49,9.1593,5,1
26016,11-11-2013,1214.85,755.1508,1,1
26016,11-11-2013,28.99,10.8423,2,1
26016,11-11-2013,4.99,1.8663,3,1
26016,11-11-2013,24.49,9.1593,4,1
26016,11-11-2013,34.99,13.0863,5,1
27573,11-11-2013,2384.07,1481.9379,1,1
27573,11-11-2013,34.99,13.0863,2,1
24979,11-11-2013,2384.07,1481.9379,1,1
24979,11-11-2013,34.99,13.0863,2,1
27668,11-11-2013,2384.07,1481.9379,1,1
27668,11-11-2013,4.99,1.8663,2,1
27668,11-11-2013,28.99,10.8423,3,1
27668,11-11-2013,2.29,0.8565,4,1
27668,11-11-2013,7.95,2.9733,5,1
21798,11-11-2013,1120.49,713.0798,1,1
21798,11-11-2013,53.99,41.5723,2,1
18654,11-11-2013,1700.99,1082.51,1,1
18654,11-11-2013,24.99,9.3463,2,1
18654,11-11-2013,49.99,38.4923,3,1
18606,11-11-2013,1700.99,1082.51,1,1
18606,11-11-2013,49.99,38.4923,2,1
21015,11-11-2013,1120.49,713.0798,1,1
21015,11-11-2013,53.99,41.5723,2,1
25486,11-11-2013,539.99,343.6496,1,1
25486,11-11-2013,8.99,3.3623,2,1
28427,11-11-2013,539.99,343.6496,1,1
27162,11-11-2013,539.99,343.6496,1,1
11029,11-11-2013,742.35,461.4448,1,1
11029,11-11-2013,8.99,3.3623,2,1
11029,11-11-2013,4.99,1.8663,3,1
11039,11-11-2013,742.35,461.4448,1,1
11039,11-11-2013,28.99,10.8423,2,1
11039,11-11-2013,4.99,1.8663,3,1
11039,11-11-2013,8.99,6.9223,4,1
28098,11-11-2013,1214.85,755.1508,1,1
28098,11-11-2013,34.99,13.0863,2,1
19255,11-11-2013,1700.99,1082.51,1,1
13082,11-11-2013,2384.07,1481.9379,1,1
13082,11-11-2013,8.99,3.3623,2,1
13082,11-11-2013,4.99,1.8663,3,1
13082,11-11-2013,53.99,41.5723,4,1
11763,12-11-2013,4.99,1.8663,1,1
11763,12-11-2013,24.99,9.3463,2,1
11763,12-11-2013,7.95,2.9733,3,1
23537,12-11-2013,4.99,1.8663,1,1
23537,12-11-2013,54.99,20.5663,2,1
11951,12-11-2013,8.99,6.9223,1,1
22508,12-11-2013,769.49,419.7784,1,1
22508,12-11-2013,29.99,11.2163,2,1
14794,12-11-2013,2294.99,1251.9813,1,1
12827,12-11-2013,2319.99,1265.6195,1,1
12827,12-11-2013,35,13.09,2,1
12827,12-11-2013,34.99,13.0863,3,1
20911,12-11-2013,539.99,294.5797,1,1
20911,12-11-2013,21.98,8.2205,2,1
20911,12-11-2013,49.99,38.4923,3,1
11860,12-11-2013,34.99,13.0863,1,1
11176,12-11-2013,53.99,41.5723,1,1
11176,12-11-2013,8.99,6.9223,2,1
11231,12-11-2013,2.29,0.8565,1,1
29227,12-11-2013,3.99,1.4923,1,1
29227,12-11-2013,24.99,9.3463,2,1
29227,12-11-2013,34.99,13.0863,3,1
11262,12-11-2013,24.99,9.3463,1,1
11262,12-11-2013,4.99,1.8663,2,1
11262,12-11-2013,2.29,0.8565,3,1
27278,12-11-2013,28.99,10.8423,1,1
26704,12-11-2013,28.99,10.8423,1,1
26704,12-11-2013,4.99,1.8663,2,1
27432,12-11-2013,21.49,8.0373,1,1
27432,12-11-2013,3.99,1.4923,2,1
27432,12-11-2013,2.29,0.8565,3,1
15536,12-11-2013,32.6,12.1924,1,1
15536,12-11-2013,3.99,1.4923,2,1
15536,12-11-2013,34.99,13.0863,3,1
15536,12-11-2013,24.49,9.1593,4,1
24319,12-11-2013,3.99,1.4923,1,1
24319,12-11-2013,32.6,12.1924,2,1
11276,12-11-2013,32.6,12.1924,1,1
11632,12-11-2013,24.99,9.3463,1,1
11632,12-11-2013,2.29,0.8565,2,1
24628,12-11-2013,32.6,12.1924,1,1
22124,12-11-2013,29.99,11.2163,1,1
22124,12-11-2013,4.99,1.8663,2,1
14282,12-11-2013,9.99,3.7363,1,1
22022,12-11-2013,9.99,3.7363,1,1
22022,12-11-2013,4.99,1.8663,2,1
22022,12-11-2013,34.99,13.0863,3,1
28608,12-11-2013,8.99,6.9223,1,1
28608,12-11-2013,69.99,26.1763,2,1
20122,12-11-2013,69.99,26.1763,1,1
20122,12-11-2013,49.99,38.4923,2,1
20122,12-11-2013,8.99,6.9223,3,1
29197,12-11-2013,69.99,26.1763,1,1
29197,12-11-2013,8.99,6.9223,2,1
17173,12-11-2013,4.99,1.8663,1,1
17160,12-11-2013,4.99,1.8663,1,1
28272,12-11-2013,4.99,1.8663,1,1
28272,12-11-2013,21.98,8.2205,2,1
28272,12-11-2013,34.99,13.0863,3,1
28272,12-11-2013,49.99,38.4923,4,1
16903,12-11-2013,4.99,1.8663,1,1
15635,12-11-2013,21.98,8.2205,1,1
15635,12-11-2013,54.99,20.5663,2,1
22476,12-11-2013,4.99,1.8663,1,1
22476,12-11-2013,53.99,41.5723,2,1
21032,12-11-2013,4.99,1.8663,1,1
11566,12-11-2013,21.49,8.0373,1,1
11566,12-11-2013,3.99,1.4923,2,1
22677,12-11-2013,3.99,1.4923,1,1
22677,12-11-2013,8.99,3.3623,2,1
20932,12-11-2013,3.99,1.4923,1,1
20932,12-11-2013,8.99,6.9223,2,1
20932,12-11-2013,34.99,13.0863,3,1
13837,12-11-2013,4.99,1.8663,1,1
13837,12-11-2013,34.99,13.0863,2,1
13837,12-11-2013,49.99,38.4923,3,1
17645,12-11-2013,4.99,1.8663,1,1
17645,12-11-2013,2.29,0.8565,2,1
17645,12-11-2013,120,44.88,3,1
12718,12-11-2013,4.99,1.8663,1,1
12718,12-11-2013,9.99,3.7363,2,1
12718,12-11-2013,34.99,13.0863,3,1
12718,12-11-2013,53.99,41.5723,4,1
16129,12-11-2013,564.99,308.2179,1,1
13397,12-11-2013,2319.99,1265.6195,1,1
13397,12-11-2013,35,13.09,2,1
13397,12-11-2013,4.99,1.8663,3,1
13397,12-11-2013,21.98,8.2205,4,1
13397,12-11-2013,9.99,3.7363,5,1
13397,12-11-2013,4.99,1.8663,6,1
18066,12-11-2013,2294.99,1251.9813,1,1
18066,12-11-2013,9.99,3.7363,2,1
18066,12-11-2013,4.99,1.8663,3,1
18066,12-11-2013,34.99,13.0863,4,1
17433,12-11-2013,2294.99,1251.9813,1,1
17433,12-11-2013,21.98,8.2205,2,1
17433,12-11-2013,24.49,9.1593,3,1
15347,12-11-2013,769.49,419.7784,1,1
15347,12-11-2013,8.99,6.9223,2,1
15347,12-11-2013,69.99,26.1763,3,1
20470,12-11-2013,2294.99,1251.9813,1,1
20470,12-11-2013,35,13.09,2,1
20470,12-11-2013,4.99,1.8663,3,1
20470,12-11-2013,2.29,0.8565,4,1
17000,12-11-2013,2294.99,1251.9813,1,1
17365,12-11-2013,2319.99,1265.6195,1,1
17365,12-11-2013,9.99,3.7363,2,1
17365,12-11-2013,4.99,1.8663,3,1
17365,12-11-2013,34.99,13.0863,4,1
13579,12-11-2013,742.35,461.4448,1,1
13579,12-11-2013,34.99,13.0863,2,1
13579,12-11-2013,8.99,6.9223,3,1
16261,12-11-2013,2384.07,1481.9379,1,1
16261,12-11-2013,8.99,3.3623,2,1
16261,12-11-2013,4.99,1.8663,3,1
16261,12-11-2013,24.49,9.1593,4,1
26764,12-11-2013,1120.49,713.0798,1,1
26764,12-11-2013,34.99,13.0863,2,1
24368,12-11-2013,1700.99,1082.51,1,1
24368,12-11-2013,24.99,9.3463,2,1
24368,12-11-2013,3.99,1.4923,3,1
24368,12-11-2013,34.99,13.0863,4,1
26796,12-11-2013,1120.49,713.0798,1,1
26796,12-11-2013,53.99,41.5723,2,1
17312,12-11-2013,769.49,419.7784,1,1
17312,12-11-2013,69.99,26.1763,2,1
17312,12-11-2013,53.99,41.5723,3,1
11046,12-11-2013,2319.99,1265.6195,1,1
11046,12-11-2013,120,44.88,2,1
15784,12-11-2013,2294.99,1251.9813,1,1
15784,12-11-2013,35,13.09,2,1
15786,12-11-2013,2294.99,1251.9813,1,1
15786,12-11-2013,21.98,8.2205,2,1
11088,12-11-2013,742.35,461.4448,1,1
11088,12-11-2013,4.99,1.8663,2,1
11088,12-11-2013,8.99,3.3623,3,1
11088,12-11-2013,53.99,41.5723,4,1
26014,12-11-2013,1214.85,755.1508,1,1
26014,12-11-2013,34.99,13.0863,2,1
26014,12-11-2013,63.5,23.749,3,1
24831,12-11-2013,2384.07,1481.9379,1,1
24831,12-11-2013,8.99,3.3623,2,1
24831,12-11-2013,4.99,1.8663,3,1
24987,12-11-2013,2384.07,1481.9379,1,1
24987,12-11-2013,28.99,10.8423,2,1
23828,12-11-2013,539.99,343.6496,1,1
23828,12-11-2013,8.99,3.3623,2,1
23850,12-11-2013,539.99,343.6496,1,1
21704,12-11-2013,1120.49,713.0798,1,1
21704,12-11-2013,24.99,9.3463,2,1
21704,12-11-2013,3.99,1.4923,3,1
21704,12-11-2013,2.29,0.8565,4,1
21607,12-11-2013,1120.49,713.0798,1,1
21645,12-11-2013,1120.49,713.0798,1,1
21645,12-11-2013,8.99,6.9223,2,1
21645,12-11-2013,53.99,41.5723,3,1
21289,12-11-2013,1700.99,1082.51,1,1
21289,12-11-2013,53.99,41.5723,2,1
21289,12-11-2013,8.99,6.9223,3,1
25576,12-11-2013,1120.49,713.0798,1,1
25576,12-11-2013,49.99,38.4923,2,1
28569,12-11-2013,1120.49,713.0798,1,1
28569,12-11-2013,34.99,13.0863,2,1
25506,12-11-2013,1120.49,713.0798,1,1
25506,12-11-2013,34.99,13.0863,2,1
20882,12-11-2013,1120.49,713.0798,1,1
20882,12-11-2013,49.99,38.4923,2,1
25528,12-11-2013,539.99,343.6496,1,1
25528,12-11-2013,21.49,8.0373,2,1
25528,12-11-2013,3.99,1.4923,3,1
25548,12-11-2013,539.99,343.6496,1,1
25548,12-11-2013,63.5,23.749,2,1
23909,12-11-2013,8.99,6.9223,1,1
23909,12-11-2013,539.99,343.6496,2,1
11038,12-11-2013,742.35,461.4448,1,1
13089,12-11-2013,2384.07,1481.9379,1,1
13089,12-11-2013,34.99,13.0863,2,1
27870,12-11-2013,2384.07,1481.9379,1,1
27870,12-11-2013,34.99,13.0863,2,1
17314,13-11-2013,29.99,11.2163,1,1
17314,13-11-2013,4.99,1.8663,2,1
17314,13-11-2013,34.99,13.0863,3,1
26766,13-11-2013,8.99,6.9223,1,1
26766,13-11-2013,69.99,26.1763,2,1
21381,13-11-2013,69.99,26.1763,1,1
25906,13-11-2013,3.99,1.4923,1,1
25906,13-11-2013,2.29,0.8565,2,1
14521,13-11-2013,53.99,41.5723,1,1
28926,13-11-2013,4.99,1.8663,1,1
28926,13-11-2013,2.29,0.8565,2,1
15828,13-11-2013,2.29,0.8565,1,1
15828,13-11-2013,120,44.88,2,1
15437,13-11-2013,2.29,0.8565,1,1
20598,13-11-2013,2294.99,1251.9813,1,1
20598,13-11-2013,21.98,8.2205,2,1
14831,13-11-2013,2294.99,1251.9813,1,1
14831,13-11-2013,9.99,3.7363,2,1
14831,13-11-2013,4.99,1.8663,3,1
14831,13-11-2013,24.49,9.1593,4,1
11633,13-11-2013,2.29,0.8565,1,1
11211,13-11-2013,2.29,0.8565,1,1
27376,13-11-2013,3.99,1.4923,1,1
27376,13-11-2013,2.29,0.8565,2,1
11287,13-11-2013,28.99,10.8423,1,1
11287,13-11-2013,4.99,1.8663,2,1
27048,13-11-2013,28.99,10.8423,1,1
27048,13-11-2013,4.99,1.8663,2,1
27048,13-11-2013,2.29,0.8565,3,1
24407,13-11-2013,32.6,12.1924,1,1
24407,13-11-2013,3.99,1.4923,2,1
24407,13-11-2013,34.99,13.0863,3,1
21689,13-11-2013,9.99,3.7363,1,1
21689,13-11-2013,4.99,1.8663,2,1
15172,13-11-2013,4.99,1.8663,1,1
15172,13-11-2013,9.99,3.7363,2,1
15172,13-11-2013,54.99,20.5663,3,1
20101,13-11-2013,4.99,1.8663,1,1
20101,13-11-2013,54.99,20.5663,2,1
20101,13-11-2013,7.95,2.9733,3,1
17145,13-11-2013,4.99,1.8663,1,1
17145,13-11-2013,8.99,3.3623,2,1
14506,13-11-2013,4.99,1.8663,1,1
14506,13-11-2013,34.99,13.0863,2,1
13463,13-11-2013,21.98,8.2205,1,1
13463,13-11-2013,34.99,13.0863,2,1
